id,permalink,username,text,posted,retweets,favorites,series,sentiment,season
1245135942047990000,https://twitter.com/cheekarh8/status/1245135942047993857,cheekarh8,Count down to the new season of money heist. #april3rd,2020-03-31 23:48:36+00:00,0,0,Money Heist,1,4
1245135918362690000,https://twitter.com/MixedByMooch/status/1245135918362693632,MixedByMooch,I’m spending 6 months on some Money Heist shit before I spend 6 years punching a clock ever again.,2020-03-31 23:48:31+00:00,0,0,Money Heist,1,4
1245135916999540000,https://twitter.com/nico283927/status/1245135916999548929,nico283927,heycharlie! how it goes today? ,2020-03-31 23:48:30+00:00,0,0,Money Heist,1,4
1245135903183570000,https://twitter.com/ell0um/status/1245135903183572998,ell0um,"I need a new show to watch on netflix (NOT money heist), I’ve tried to start it 3 different times and it didn’t do it for me",2020-03-31 23:48:27+00:00,0,0,Money Heist,1,4
1245135898041360000,https://twitter.com/adinasauras/status/1245135898041364480,adinasauras,I cant wait to finish money heist,2020-03-31 23:48:26+00:00,0,0,Money Heist,1,4
1245135825005940000,https://twitter.com/nico283927/status/1245135825005948929,nico283927,ima use this as a selfie caption LMAOOOOO,2020-03-31 23:48:08+00:00,0,0,Money Heist,1,4
1245135767304900000,https://twitter.com/nico283927/status/1245135767304908804,nico283927,youre my loyal boyfrjend... u have to ,2020-03-31 23:47:55+00:00,0,0,Money Heist,1,4
1245135746027190000,https://twitter.com/Dum3bi_/status/1245135746027196416,Dum3bi_,Money heist baby!!!,2020-03-31 23:47:50+00:00,0,1,Money Heist,1,4
1245135719594700000,https://twitter.com/BetterCallKriss/status/1245135719594700800,BetterCallKriss,English Version of #MoneyHeist SUCKS!!!!!!,2020-03-31 23:47:43+00:00,0,0,Money Heist,1,4
1245135689508940000,https://twitter.com/euphoriasutopia/status/1245135689508945920,euphoriasutopia,bingewatching 3 seasons of money heist in 3 days in time for the new season lets go ,2020-03-31 23:47:36+00:00,0,1,Money Heist,1,4
1245135649465920000,https://twitter.com/Eyes15Twinkle/status/1245135649465929729,Eyes15Twinkle,Patiently waiting for Money Heist Part 4 ,2020-03-31 23:47:26+00:00,0,10,Money Heist,1,4
1245135626577620000,https://twitter.com/Ver4Daniel/status/1245135626577621000,Ver4Daniel,Watch money heist new season comes out April 3rd it’s ,2020-03-31 23:47:21+00:00,0,0,Money Heist,1,4
1245135602380490000,https://twitter.com/_maeangela/status/1245135602380496896,_maeangela,money heist comin' through!!! ,2020-03-31 23:47:15+00:00,0,4,Money Heist,1,4
1245135589432850000,https://twitter.com/Flxtts_/status/1245135589432852488,Flxtts_,Money Heist is back in 2 days. My life will be saved,2020-03-31 23:47:12+00:00,14,35,Money Heist,1,4
1245135540048910000,https://twitter.com/carlalalalaluh/status/1245135540048916480,carlalalalaluh,"ang tagal ng april 3, money heist 4 ang tagal mo",2020-03-31 23:47:00+00:00,0,2,Money Heist,1,4
1245135523208970000,https://twitter.com/nico283927/status/1245135523208970242,nico283927,hey bentley i think ur good looking... ,2020-03-31 23:46:56+00:00,0,0,Money Heist,1,4
1245135465696500000,https://twitter.com/mulaswayyy/status/1245135465696509952,mulaswayyy,Money heist coming up,2020-03-31 23:46:43+00:00,0,0,Money Heist,1,4
1245135383504930000,https://twitter.com/_kimarroyo/status/1245135383504936962,_kimarroyo,Money heist! unless you’ve already watched it.,2020-03-31 23:46:23+00:00,0,1,Money Heist,1,4
1245135368300770000,https://twitter.com/nico283927/status/1245135368300777477,nico283927,THATS WHAT IM SAYIN!!!!,2020-03-31 23:46:19+00:00,0,0,Money Heist,1,4
1245135333584400000,https://twitter.com/__seun/status/1245135333584404480,__seun,Money heist month ,2020-03-31 23:46:11+00:00,3,3,Money Heist,1,4
1245135287136680000,https://twitter.com/nico283927/status/1245135287136681987,nico283927,ok now say hi to me thefuck... am i invisible orwhat.,2020-03-31 23:46:00+00:00,0,1,Money Heist,1,4
1245135167007700000,https://twitter.com/_boogs23/status/1245135167007703042,_boogs23,Money Heist really be having me on my toes,2020-03-31 23:45:31+00:00,1,7,Money Heist,1,4
1245135118785740000,https://twitter.com/__mersinli/status/1245135118785748997,__mersinli,I’m so excited for money heist,2020-03-31 23:45:20+00:00,1,13,Money Heist,1,4
1245135104315350000,https://twitter.com/FashionMendela/status/1245135104315359232,FashionMendela,Money heist ,2020-03-31 23:45:17+00:00,0,0,Money Heist,1,4
1245135085537540000,https://twitter.com/ciaomyrka/status/1245135085537542146,ciaomyrka,"sounds like Elite may be on my list & I watched Ozark, Money Heist, &amp; The platform already!",2020-03-31 23:45:12+00:00,0,0,Money Heist,1,4
1245134966305870000,https://twitter.com/babyravie/status/1245134966305878016,babyravie,Money heist ทำกุไม่ได้นอน อิควายยิงยาวมาก รู้ตัวเพราะนาฬิกาปลุกดัง 5555555555555,2020-03-31 23:44:44+00:00,0,0,Money Heist,1,4
1245134940339080000,https://twitter.com/alexsimoneex/status/1245134940339081216,alexsimoneex,elite????? not even close to being on money heist level ,2020-03-31 23:44:37+00:00,0,0,Money Heist,1,4
1245134935519890000,https://twitter.com/its_nduati/status/1245134935519891457,its_nduati,"Boss, you got your ideas from watching Money Heist and it shows David Ndii just meant to say switch off the TV and read a book. Bella ciao though ",2020-03-31 23:44:36+00:00,0,1,Money Heist,1,4
1245134927567420000,https://twitter.com/KingLamar_22/status/1245134927567429633,KingLamar_22,"Yeah I been hearing a lot of about money heist so when I finish I might check it out, and I gave up on power everybody on social media ruined the last season for me ",2020-03-31 23:44:34+00:00,0,0,Money Heist,1,4
1245134821866830000,https://twitter.com/Frankhm14/status/1245134821866831876,Frankhm14,The only reason I know which day of the week I'm in is because Money Heist season 4 comes out on Friday.,2020-03-31 23:44:09+00:00,0,0,Money Heist,1,4
1245134730397450000,https://twitter.com/nico283927/status/1245134730397454336,nico283927,lms.,2020-03-31 23:43:47+00:00,0,15,Money Heist,1,4
1245134670385280000,https://twitter.com/_jadesola/status/1245134670385287172,_jadesola,Friday the 3rd Money Heist ,2020-03-31 23:43:33+00:00,0,0,Money Heist,1,4
1245134584238480000,https://twitter.com/BossyCandyBars/status/1245134584238485504,BossyCandyBars,I Haven’t Watched Money Heist But Is It In English Or Is It Like Elite With Voice Overs??? I Can Do Voice Overs I Cant Do Subtitles I Be In My Phone Too Much To Be Reading Lol,2020-03-31 23:43:13+00:00,0,0,Money Heist,1,4
1245134444362700000,https://twitter.com/Wenshawnariel/status/1245134444362706944,Wenshawnariel,I just cant do ozark but see money heist thats my shit,2020-03-31 23:42:39+00:00,0,0,Money Heist,1,4
1245134421386290000,https://twitter.com/wtvkessya/status/1245134421386297346,wtvkessya,money heist,2020-03-31 23:42:34+00:00,0,3,Money Heist,1,4
1245134365081860000,https://twitter.com/keklumpp/status/1245134365081862145,keklumpp,Money Heist ,2020-03-31 23:42:20+00:00,0,0,Money Heist,1,4
1245134350510890000,https://twitter.com/Sang_it_Gurl/status/1245134350510895105,Sang_it_Gurl,"Yes. Snowfall, money heist, power the main shows me and terry be waiting on",2020-03-31 23:42:17+00:00,0,1,Money Heist,1,4
1245134289286480000,https://twitter.com/gutskarth/status/1245134289286483969,gutskarth,wake up sunshine and money heist!!,2020-03-31 23:42:02+00:00,0,1,Money Heist,1,4
1245134174358580000,https://twitter.com/mariam_ox1994/status/1245134174358589440,mariam_ox1994,Money Heist,2020-03-31 23:41:35+00:00,0,0,Money Heist,1,4
1245134154360110000,https://twitter.com/markusberg13/status/1245134154360111104,markusberg13,I've just watched episode S02E02 of Money Heist! #tvtime https://tvtime.com/r/1jcdj,2020-03-31 23:41:30+00:00,0,0,Money Heist,1,4
1245134146814410000,https://twitter.com/giannisaumara/status/1245134146814410753,giannisaumara,Money Heist part 4 delay ga sih release nya?? @NetflixID,2020-03-31 23:41:28+00:00,0,0,Money Heist,1,4
1245134118402370000,https://twitter.com/Afolabibayor/status/1245134118402371585,Afolabibayor,Money heist month ,2020-03-31 23:41:21+00:00,13,45,Money Heist,1,4
1245133975485470000,https://twitter.com/phaeirenne/status/1245133975485472768,phaeirenne,Natapos ko rin sa wakas Money Heist. Pwede na akong magreview gamit ang Pomodoro Technique... Wait... Parang lalagnatin ako. Tiniis ko makakita ng dugo mapanuod lang ung Moeny Heist HAHAAHAHAHAHHA,2020-03-31 23:40:47+00:00,0,0,Money Heist,1,4
1245133864856620000,https://twitter.com/nico283927/status/1245133864856621057,nico283927,monty. i miss U do u care,2020-03-31 23:40:21+00:00,1,1,Money Heist,1,4
1245133812612450000,https://twitter.com/ade_mi231/status/1245133812612452358,ade_mi231,Welcome to the month of Money Heist 4 happy new month dearest #AprilFoolsDay,2020-03-31 23:40:09+00:00,0,1,Money Heist,1,4
1245133763945860000,https://twitter.com/sheilasayss/status/1245133763945869318,sheilasayss,Money Heist ,2020-03-31 23:39:57+00:00,1,1,Money Heist,1,4
1245133662913530000,https://twitter.com/aneesazxm/status/1245133662913531905,aneesazxm,Rewatching money heist hehe,2020-03-31 23:39:33+00:00,0,3,Money Heist,1,4
1245133641816170000,https://twitter.com/outrojinkook/status/1245133641816178688,outrojinkook,MONEY HEIST THIS WEEKKSKSKSKLS,2020-03-31 23:39:28+00:00,0,1,Money Heist,1,4
1245133624644680000,https://twitter.com/WahnieZ/status/1245133624644681728,WahnieZ,It's still the same thing. I just prefer Calling it La casa de papel to Money heist.,2020-03-31 23:39:24+00:00,0,0,Money Heist,1,4
1245133623604520000,https://twitter.com/nico283927/status/1245133623604523009,nico283927,i originally had it written as miss summer.... but then i was like lemme be nice,2020-03-31 23:39:23+00:00,0,0,Money Heist,1,4
1245133592340180000,https://twitter.com/meiriixo/status/1245133592340189189,meiriixo,good news is money heist pt 4 is coming in 3 days ,2020-03-31 23:39:16+00:00,0,9,Money Heist,1,4
1245133536635630000,https://twitter.com/JDollas26/status/1245133536635637761,JDollas26,Money Heist coming out Friday!!,2020-03-31 23:39:03+00:00,0,0,Money Heist,1,4
1245133527198330000,https://twitter.com/thereshegeux/status/1245133527198334976,thereshegeux,Just realizing the actors in Money Heist are the same exact ones in Elite.,2020-03-31 23:39:01+00:00,0,0,Money Heist,1,4
1245133425968900000,https://twitter.com/__polojohnn/status/1245133425968906246,__polojohnn,money heist,2020-03-31 23:38:36+00:00,0,0,Money Heist,1,4
1245133237678030000,https://twitter.com/SaminuDaudaB/status/1245133237678030848,SaminuDaudaB,Last episode of money heist,2020-03-31 23:37:51+00:00,0,0,Money Heist,1,4
1245133232443740000,https://twitter.com/Ayoswagboy/status/1245133232443740163,Ayoswagboy,Happy new month y'all Subtle reminder :Money Heist season 4 will be out in just a few ,2020-03-31 23:37:50+00:00,0,1,Money Heist,1,4
1245133220087110000,https://twitter.com/pumpkinsehun/status/1245133220087119872,pumpkinsehun,money heist season 4 in two days ,2020-03-31 23:37:47+00:00,0,0,Money Heist,1,4
1245133217167880000,https://twitter.com/mateollaness/status/1245133217167888387,mateollaness,"6 series, 6 friends Game of Thrones Money Heist Brooklyn Nine-Nine Vikings Arrow The Witcher @imcastlee @mospheeeere @mareyown @janzcreed_ @iaintsirios @reggybengado",2020-03-31 23:37:47+00:00,0,3,Money Heist,1,4
1245133195147960000,https://twitter.com/KaitlynMedina9/status/1245133195147968513,KaitlynMedina9,Money Heist comes back this week too ,2020-03-31 23:37:41+00:00,0,0,Money Heist,1,4
1245133188244120000,https://twitter.com/__yourangelll/status/1245133188244127747,__yourangelll,money heist,2020-03-31 23:37:40+00:00,0,1,Money Heist,1,4
1245133171517280000,https://twitter.com/mademetoxic/status/1245133171517280256,mademetoxic,Same. Netflix shows are usually out around 8 or 9am UK time. Waiting for Money Heist on Friday too.,2020-03-31 23:37:36+00:00,0,1,Money Heist,1,4
1245133103011460000,https://twitter.com/shatapkanalang1/status/1245133103011467264,shatapkanalang1,"Money Heist, Kingdom, Stranger Things, Better Caul Saul, American Horror Story, Black Mirror, I Am Not Okay With This, HTGAWM, The Magicians, The End of the F***ing World, Sex Education, The Politician, The Haunting of Hill House, Black Summer.",2020-03-31 23:37:19+00:00,0,1,Money Heist,1,4
1245133100994250000,https://twitter.com/abbietayo/status/1245133100994252808,abbietayo,Imagine using the new #canon15launch to watch the new season of money heist ,2020-03-31 23:37:19+00:00,0,9,Money Heist,1,4
1245132938301360000,https://twitter.com/CHANLIXIE/status/1245132938301366273,CHANLIXIE,finally on part3 of money heist ,2020-03-31 23:36:40+00:00,0,0,Money Heist,1,4
1245132900405850000,https://twitter.com/bennike6/status/1245132900405850116,bennike6,Money heist on Saturday... Yes baby,2020-03-31 23:36:31+00:00,0,1,Money Heist,1,4
1245132812128300000,https://twitter.com/chai_dedo/status/1245132812128305153,chai_dedo,yeh dono nhi dekhe hue. money heist sahi hai but drag bht kiya hai usko,2020-03-31 23:36:10+00:00,0,1,Money Heist,1,4
1245132791412650000,https://twitter.com/SelfmadeMont_/status/1245132791412654085,SelfmadeMont_,money heist look sweet guess dis my next binge,2020-03-31 23:36:05+00:00,1,2,Money Heist,1,4
1245132727868960000,https://twitter.com/alexsimoneex/status/1245132727868968960,alexsimoneex,nope none of this money heist slander pls,2020-03-31 23:35:50+00:00,1,1,Money Heist,1,4
1245132713058760000,https://twitter.com/Teelannister/status/1245132713058762752,Teelannister,Please they shouldn't change release date of money heist o,2020-03-31 23:35:46+00:00,0,2,Money Heist,1,4
1245132693639170000,https://twitter.com/bmnunez2/status/1245132693639176194,bmnunez2,3 MORE DAYS TIL MONEY HEIST PART 4 !!!,2020-03-31 23:35:42+00:00,0,4,Money Heist,1,4
1245132626194800000,https://twitter.com/AjDotty/status/1245132626194808834,AjDotty,3 DAYS TILL MONEY HEIST! CIAO BELLA CIAO NIGGA,2020-03-31 23:35:26+00:00,1,1,Money Heist,1,4
1245132571572220000,https://twitter.com/brentologyy/status/1245132571572228096,brentologyy,Kingdom Money Heist Stranger Things You Witcher Narcos Breaking Bad Dara listahan sa mga nindot qeen HAHAHAHAHAHHAHA,2020-03-31 23:35:13+00:00,0,1,Money Heist,1,4
1245132408434950000,https://twitter.com/_cocotiny_/status/1245132408434954249,_cocotiny_,"Happy new month guys ,it’s the month of money heist ",2020-03-31 23:34:34+00:00,0,0,Money Heist,1,4
1245132400012800000,https://twitter.com/HassanRonaDaldo/status/1245132400012808196,HassanRonaDaldo,yr itna acha nhi laga i mean the whole plot was sensational but baad mein dil nhi karra.. I love hannibal and Alienist. Money heist ka climax dekhna hai ab,2020-03-31 23:34:32+00:00,0,0,Money Heist,1,4
1245132360435130000,https://twitter.com/newfster/status/1245132360435130368,newfster,"Money heist is really good. Van helsing, tiger king is god and like watching a train wreck. You can’t look away haha",2020-03-31 23:34:22+00:00,0,1,Money Heist,1,4
1245132346048700000,https://twitter.com/Rohandinho_/status/1245132346048700416,Rohandinho_,Just finished Money Heist in about 5 days... fuuck man that ending tho.. Bring on Season 4,2020-03-31 23:34:19+00:00,0,54,Money Heist,1,4
1245132249080700000,https://twitter.com/Daina_April/status/1245132249080700928,Daina_April,Money heist comes back out Friday,2020-03-31 23:33:56+00:00,0,0,Money Heist,1,4
1245132233414970000,https://twitter.com/Erickmore_/status/1245132233414971392,Erickmore_,They transferred it to http://pornhub.com check money heist there ,2020-03-31 23:33:52+00:00,1,1,Money Heist,1,4
1245132217853950000,https://twitter.com/mrfr3shly/status/1245132217853956096,mrfr3shly,Money heist lit. Idk it was 3 seasons with a 4th coming out,2020-03-31 23:33:48+00:00,0,0,Money Heist,1,4
1245132177647570000,https://twitter.com/LewisUtd/status/1245132177647579137,LewisUtd,When people call Money Heist “Le casa del papel” ,2020-03-31 23:33:39+00:00,1,1,Money Heist,1,4
1245132114573630000,https://twitter.com/thegeminiedit/status/1245132114573635586,thegeminiedit,Money Heist on Netflix is so good. Spanish shows are really doing it for me lately.,2020-03-31 23:33:24+00:00,0,1,Money Heist,1,4
1245132087889480000,https://twitter.com/WahnieZ/status/1245132087889481729,WahnieZ,LET THE HEIST BEGIN!! LA CASA DE PAPEL (MONEY HEIST S4) 2 DAYS TO GO. ,2020-03-31 23:33:17+00:00,1,18,Money Heist,1,4
1245132067496740000,https://twitter.com/bra_khemikal/status/1245132067496747009,bra_khemikal,Friday 3rd April .. Money Heist Part 4 ,2020-03-31 23:33:12+00:00,0,0,Money Heist,1,4
1245132052644660000,https://twitter.com/7ylerSZN/status/1245132052644667392,7ylerSZN,"Money Heist and Prison Break, you seriously won’t regret it",2020-03-31 23:33:09+00:00,0,0,Money Heist,1,4
1245132050719550000,https://twitter.com/StarlitNessa/status/1245132050719551488,StarlitNessa,Just finished money heist. I’m forever emotionally damaged and will NOT recover.,2020-03-31 23:33:08+00:00,0,3,Money Heist,1,4
1245132031971010000,https://twitter.com/nico283927/status/1245132031971012608,nico283927,came back to 14 notifs thought y’all were missing me.... it was just miss june that tagged me in that game post....,2020-03-31 23:33:04+00:00,0,0,Money Heist,1,4
1245132030683360000,https://twitter.com/RynxFn/status/1245132030683361289,RynxFn,Money heist,2020-03-31 23:33:04+00:00,0,0,Money Heist,1,4
1245131898244010000,https://twitter.com/Alexosoi/status/1245131898244018176,Alexosoi,I really need a new season of Money Heist ,2020-03-31 23:32:32+00:00,0,0,Money Heist,1,4
1245131847606110000,https://twitter.com/nico283927/status/1245131847606116354,nico283927,ur not lying tho... im still upset about iron man.,2020-03-31 23:32:20+00:00,0,0,Money Heist,1,4
1245131802827720000,https://twitter.com/MDani07Bulbulia/status/1245131802827722752,MDani07Bulbulia,Peaky Blinders Prison Break Money Heist,2020-03-31 23:32:09+00:00,0,0,Money Heist,1,4
1245131797693930000,https://twitter.com/kendreezy__/status/1245131797693939714,kendreezy__,money heist S4 in two days!!!,2020-03-31 23:32:08+00:00,0,0,Money Heist,1,4
1245131783768870000,https://twitter.com/rossobiancoo/status/1245131783768870913,rossobiancoo,"""Money heist, Better call Saul, Ozark"" доста је",2020-03-31 23:32:05+00:00,1,5,Money Heist,1,4
1245131756610760000,https://twitter.com/Rumbii_/status/1245131756610760704,Rumbii_,@donpabloe7 have you watched Money Heist?,2020-03-31 23:31:58+00:00,0,0,Money Heist,1,4
1245131751514610000,https://twitter.com/nico283927/status/1245131751514611714,nico283927,ma’am,2020-03-31 23:31:57+00:00,0,0,Money Heist,1,4
1245131738885450000,https://twitter.com/syaraahA/status/1245131738885451777,syaraahA,h-2 money heist part 4 duh aku ga sabar.,2020-03-31 23:31:54+00:00,0,1,Money Heist,1,4
1245131664625250000,https://twitter.com/misskenandrei/status/1245131664625258496,misskenandrei,Nasa season 3 na ako ng Money Heist! Yes kaya ko pang humabol,2020-03-31 23:31:36+00:00,0,0,Money Heist,1,4
1245131664029820000,https://twitter.com/nico283927/status/1245131664029822982,nico283927,theyfucking it all up arya... i be loving U tho,2020-03-31 23:31:36+00:00,0,0,Money Heist,1,4
1245131654135500000,https://twitter.com/IamChiefOracle/status/1245131654135504897,IamChiefOracle,"I have been seeing Tweets about Money Heist, is it a game for iPhone? Because I can't see it on playstore.",2020-03-31 23:31:34+00:00,0,5,Money Heist,1,4
1245131574359670000,https://twitter.com/jbgrsj/status/1245131574359670785,jbgrsj,TANG INAAAA TAGAL ILABAS NG MONEY HEIST!!!!!,2020-03-31 23:31:15+00:00,0,0,Money Heist,1,4
1245131534304260000,https://twitter.com/morakcares/status/1245131534304260096,morakcares,Happy Money Heist Month people,2020-03-31 23:31:05+00:00,0,7,Money Heist,1,4
1245131517447320000,https://twitter.com/Laankyy/status/1245131517447323649,Laankyy,There're different money heist i just tire for the one them dey talk about,2020-03-31 23:31:01+00:00,0,0,Money Heist,1,4
1245131485612360000,https://twitter.com/WhittierCal/status/1245131485612363777,WhittierCal,Money Heist on Netflix ,2020-03-31 23:30:54+00:00,0,0,Money Heist,1,4
1245131448501170000,https://twitter.com/louistanque/status/1245131448501170176,louistanque,bitin yun money heist ano maganda panoorin hahaha,2020-03-31 23:30:45+00:00,0,1,Money Heist,1,4
1245131368129900000,https://twitter.com/bananachips__/status/1245131368129908738,bananachips__,"elite sudah, money heist sudahh apalagi ya guys?",2020-03-31 23:30:26+00:00,0,0,Money Heist,1,4
1245131364057280000,https://twitter.com/samaria_xo/status/1245131364057284608,samaria_xo,Why didn’t anyone tell me Money Heist was so good!?,2020-03-31 23:30:25+00:00,0,9,Money Heist,1,4
1245131321619480000,https://twitter.com/Geejhay440/status/1245131321619480576,Geejhay440,I don't want to hear that MONEY HEIST season 4 has been shifted due to this Pandemic.. that will be the Saddest news ever. ,2020-03-31 23:30:15+00:00,0,1,Money Heist,1,4
1245131157047550000,https://twitter.com/teedaramulah/status/1245131157047558144,teedaramulah,money heist is sosososo overrated,2020-03-31 23:29:35+00:00,3,2,Money Heist,1,4
1245131145273950000,https://twitter.com/francheey/status/1245131145273958400,francheey,s3 na ulit ako ng friends hngg haluyon kang money heist ,2020-03-31 23:29:33+00:00,0,0,Money Heist,1,4
1245131068262560000,https://twitter.com/DisMyDaddyHous/status/1245131068262567939,DisMyDaddyHous,April 3rd Money Heist is back ,2020-03-31 23:29:14+00:00,0,0,Money Heist,1,4
1245131010070720000,https://twitter.com/Flexzovibes/status/1245131010070720512,Flexzovibes,"Wow ,rahma it's nice u ar a fan of money heist",2020-03-31 23:29:00+00:00,0,0,Money Heist,1,4
1245130994463760000,https://twitter.com/shelleceee/status/1245130994463760388,shelleceee,money heist and blindspot? ugh april me please,2020-03-31 23:28:57+00:00,0,0,Money Heist,1,4
1245130966122860000,https://twitter.com/ushasapkotaa/status/1245130966122860549,ushasapkotaa,I want this bitch dead in the very first episode of Season 4 !!!!!! #MoneyHeist4 #MoneyHeist ,2020-03-31 23:28:50+00:00,877,2305,Money Heist,1,4
1245130853015000000,https://twitter.com/KidGENIUZ/status/1245130853015003138,KidGENIUZ,Now is a good time for anybody who hasn’t done it to watch Money Heist in Netflix #Urwelcome,2020-03-31 23:28:23+00:00,0,1,Money Heist,1,4
1245130788544210000,https://twitter.com/Libreinfo/status/1245130788544212993,Libreinfo,"What's Worth Streaming: What’s worth streaming in April 2020: ‘The Good Fight,’ ‘Bosch,’ ‘Money Heist’ and more http://www.marketwatch.com/news/story.asp?guid=%7B439EDF5A-6FA1-11EA-AAF7-27D4E02D4722%7D&amp;siteid=rss&amp;rss=1",2020-03-31 23:28:08+00:00,0,0,Money Heist,1,4
1245130770345270000,https://twitter.com/OGYBJaden/status/1245130770345271308,OGYBJaden,money heist is def in my top 3,2020-03-31 23:28:03+00:00,0,0,Money Heist,1,4
1245130731698790000,https://twitter.com/iAmBeaGranada/status/1245130731698794496,iAmBeaGranada,"karun pako gasugod sa money heist and gamahay ko ngano karun pa,,.,..... LIKE WTF NICE KAAYO ",2020-03-31 23:27:54+00:00,0,0,Money Heist,1,4
1245130707527220000,https://twitter.com/Aigbedojeffery/status/1245130707527229440,Aigbedojeffery,"Some Mumu will Come now and Be Like ""Due to the Corona Virus Outbreak, We're sorry to announce that we have shifted the Release date of Lacasa de papel Popularly known as ""Money heist"" and A New release date will be...........",2020-03-31 23:27:48+00:00,0,0,Money Heist,1,4
1245130670025740000,https://twitter.com/hsflwrboy/status/1245130670025748480,hsflwrboy,"pose, elite, money heist",2020-03-31 23:27:39+00:00,0,1,Money Heist,1,4
1245130572856520000,https://twitter.com/CallMeKobby/status/1245130572856528902,CallMeKobby,Really? Same way the spoke about GOT. Kwasiaa series ever. Hype sorrrr nothing better. The last season self wey dey bore me. I will try and watch the money heist one of these days ,2020-03-31 23:27:16+00:00,0,1,Money Heist,1,4
1245130517915270000,https://twitter.com/JiggymanOsas/status/1245130517915279364,JiggymanOsas,I didn't play pop smoke yesterday. Na money heist cos am,2020-03-31 23:27:03+00:00,0,0,Money Heist,1,4
1245130454149340000,https://twitter.com/Capt_Aliyu/status/1245130454149345282,Capt_Aliyu,Money Heist S4 out on the 3rd of Apr... Man Can't wait ,2020-03-31 23:26:48+00:00,4,29,Money Heist,1,4
1245130425049070000,https://twitter.com/louiseannemd/status/1245130425049079809,louiseannemd,Even if i want to make a content to my tiktok acc i can’t because i’m so busy watching money heist hahahaha because i know i’m so late!!! ,2020-03-31 23:26:41+00:00,0,1,Money Heist,1,4
1245130412105420000,https://twitter.com/justindlsnts/status/1245130412105428997,justindlsnts,MONEY HEIST!,2020-03-31 23:26:38+00:00,0,0,Money Heist,1,4
1245130408922150000,https://twitter.com/andrearmxo/status/1245130408922157056,andrearmxo,So excited for money heist to come out ,2020-03-31 23:26:37+00:00,1,0,Money Heist,1,4
1245130302693000000,https://twitter.com/Oluwaseunbams/status/1245130302693007360,Oluwaseunbams,"What's the greatest prank Nigerians can get today? None. Our government pranks us everyday. Happy New Month Jare my people. Money Heist Fans, Hope you guys are ready.",2020-03-31 23:26:12+00:00,0,3,Money Heist,1,4
1245130248263530000,https://twitter.com/kashfiend/status/1245130248263536641,kashfiend,Was hoping to see Money heist,2020-03-31 23:25:59+00:00,0,0,Money Heist,1,4
1245130009762810000,https://twitter.com/_kwesiasante/status/1245130009762816004,_kwesiasante,Oh capo. You watch money Heist but blacklist be where you dey draw line ,2020-03-31 23:25:02+00:00,0,0,Money Heist,1,4
1245129961364730000,https://twitter.com/ushasapkotaa/status/1245129961364733952,ushasapkotaa,Started watching Money Heist. Told myself to watch it at a slow pace so I don’t have to wait long for the next season. Finished all three seasons. Crying about Nairobi now. #MoneyHeist4,2020-03-31 23:24:50+00:00,2,5,Money Heist,1,4
1245129956377730000,https://twitter.com/tobyybanksz/status/1245129956377735168,tobyybanksz,"Money heist new season drops, in less than 48 hours, yessss! ",2020-03-31 23:24:49+00:00,1,11,Money Heist,1,4
1245129904573820000,https://twitter.com/neroxNf/status/1245129904573820929,neroxNf,"locke and key is sick , mindhunter if u like fucking detective shit, elite if u like sex lol, money heist is prob best show ever",2020-03-31 23:24:37+00:00,0,0,Money Heist,1,4
1245129878455940000,https://twitter.com/MeetDloX/status/1245129878455947268,MeetDloX,Money heist ,2020-03-31 23:24:31+00:00,0,0,Money Heist,1,4
1245129876211970000,https://twitter.com/Herbeebahh/status/1245129876211974147,Herbeebahh,Money Heist in 2 days ,2020-03-31 23:24:30+00:00,2,1,Money Heist,1,4
1245129853826890000,https://twitter.com/chuckki3__/status/1245129853826891776,chuckki3__,I ll suggest u finish money Heist 1st,2020-03-31 23:24:25+00:00,0,0,Money Heist,1,4
1245129786973910000,https://twitter.com/TheRealAbimael/status/1245129786973917185,TheRealAbimael,If you have elite then you must have money heist!,2020-03-31 23:24:09+00:00,1,1,Money Heist,1,4
1245129763208990000,https://twitter.com/toladgunnner/status/1245129763208994817,toladgunnner,Money Heist Part 4 in a couple of days ,2020-03-31 23:24:03+00:00,0,0,Money Heist,1,4
1245129735606120000,https://twitter.com/ezergano_/status/1245129735606128641,ezergano_,money heist ,2020-03-31 23:23:57+00:00,0,1,Money Heist,1,4
1245129723484790000,https://twitter.com/wanjadouglas/status/1245129723484790784,wanjadouglas,I did not know that this #MoneyHeist was the best way to #StayAtHome and I now look forward to April 3rd. #kaanyumbani #COVID19 is real. #StayAtHome and watch Movies with family and break the #coronaviruskenya in Kenya.,2020-03-31 23:23:54+00:00,0,0,Money Heist,1,4
1245129716824250000,https://twitter.com/toluwalopemi__/status/1245129716824256519,toluwalopemi__,How to get away with murder will be out in two days and money heist will be out in 3 days ,2020-03-31 23:23:52+00:00,0,0,Money Heist,1,4
1245129690244880000,https://twitter.com/EhiMekwuye/status/1245129690244886529,EhiMekwuye,New Money Heist in 2 days ,2020-03-31 23:23:46+00:00,1,2,Money Heist,1,4
1245129669755710000,https://twitter.com/Joyaob_/status/1245129669755711488,Joyaob_,Finally watching Money Heist.. let’s see wagwan,2020-03-31 23:23:41+00:00,0,0,Money Heist,1,4
1245129581155080000,https://twitter.com/stephdotse/status/1245129581155086336,stephdotse,prison break got see* money heist power originals the last ship sef dey mia this thing kai,2020-03-31 23:23:20+00:00,0,0,Money Heist,1,4
